% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 10 2026, 11:18
% Dimension:          1
% Nodes:              1000
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% cln1x                   V (V) @ TL=0             es.Ex (V/m) @ TL=0       es.Ey (V/m) @ TL=0       es.Ez (V/m) @ TL=0       es.normE (V/m) @ TL=0
57.785                    -0.14283852972124242     4.290692869843664        1.618613596325896        -0.3168256960812066      4.59677428195421
58.01499999999999         -0.142769179987501       4.109493942654909        1.5954426235822927       -0.2862154668881782      4.417612129119821
58.245                    -0.14270687060647386     3.9282950154661687       1.5722716508386925       -0.255605237695157       4.23897085506666
58.474999999999994        -0.14265160157816117     3.7470960882774236       1.5491006780950853       -0.22499500850213727     4.060919201302767
58.705                    -0.14260337290256292     3.565897161088677        1.5259297053515024       -0.19438477930911552     3.8835382670396674
58.93499999999999         -0.14256218457967895     3.3846982338999454       1.502758732607886        -0.16377455011608877     3.7069243378116576
59.164999999999985        -0.14252803660950952     3.2034993067111994       1.4795877598642813       -0.13316432092307018     3.5311925016354233
59.394999999999996        -0.14250092899205438     3.022300379522444        1.4564167871206886       -0.10255409173005203     3.3564813098837654
59.62499999999999         -0.1424808617273137      2.8411014523337084       1.4332458143770896       -0.07194386253702634     3.182958835146773
59.85499999999999         -0.14246783481528733     2.6599025251449664       1.4100748416334907       -0.04133363334400553     3.010830611563145
60.084999999999994        -0.1424618482559754      2.4787035979562075       1.3869038688898794       -0.010723404150983384    2.8403501297303735
60.31499999999999         -0.14246290204937795     2.297504670767455        1.363732896146276        0.019886825042039646     2.6718328185049365
60.54499999999999         -0.14247099619549478     2.116305743578743        1.340561923402669        0.050497054235068894     2.5056748039735446
60.77499999999999         -0.14248613069432609     1.935106816390027        1.3173909506590693       0.08110728342807505      2.3423782143673195
61.00499999999999         -0.14250830554587168     1.7539078892012192       1.2942199779154748       0.11171751262109098      2.1825854021467412
61.23499999999999         -0.14253752075013174     1.5727089620124577       1.2710490051718608       0.14232774181411756      2.027125116718893
61.464999999999996        -0.14257377630710616     1.391510034823753        1.2478780324282894       0.17293797100715658      1.8770741334982946
61.69499999999999         -0.1424644732252345      0.9111114261226856       -1.052088721436327       -0.6370155316083554      1.530621931142735
