% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 10 2026, 11:19
% Dimension:          1
% Nodes:              1000
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% cln1x                   V (V) @ TL=-0.07         es.Ex (V/m) @ TL=-0.07   es.Ey (V/m) @ TL=-0.07   es.Ez (V/m) @ TL=-0.07   es.normE (V/m) @ TL=-0.07
22.04                     -0.1437454303857533      1.4225454409740124       1.448581043207776        3.804452759802807        4.312294444022586
22.2                      -0.14434571061344006     1.4567519165437943       1.4702441814447216       3.6990500862815474       4.238716272675679
22.36                     -0.14492912641336342     1.4909583921135692       1.491907319681692        3.593647412760313        4.166898859436425
22.52                     -0.14549567778552336     1.5251648676833245       1.5135704579186573       3.488244739239039        4.096934801229868
22.68                     -0.1460453647299199      1.55937134325311         1.5352335961556136       3.382842065717783        4.02892065229804
22.84                     -0.14657818724655305     1.5935778188228689       1.5568967343925646       3.2774393921965235       3.9629568097227605
23                        -0.1470941453354228      1.6277842943926402       1.5785598726295298       3.172036718675282        3.8991473330937048
23.16                     -0.14759323899652912     1.6619907699624186       1.6002230108664914       3.066634045154022        3.8375996887174946
23.32                     -0.14807546822987214     1.6961972455321757       1.621886149103485        2.961231371632766        3.7784244087644185
23.48                     -0.14854083303545162     1.7304037211019399       1.6435492873403987       2.8558286981115097       3.7217346561620768
23.64                     -0.14898933341326775     1.7646101966717342       1.6652124255773817       2.750426024590252        3.6676456869821137
23.8                      -0.14942096936332053     1.7988166722415126       1.6868755638143398       2.645023351068997        3.6162742036284032
23.959999999999997        -0.14983574088560986     1.8330231478112875       1.7085387020513174       2.539620677547771        3.5677375944213443
24.119999999999997        -0.1502391044885451      1.9261488795830157       1.6547379900503465       2.616598157775209        3.6462025782048073
24.28                     -0.1506503042539653      1.9680067840870752       1.6450972319968535       2.5233989099773844       3.5981853292752324
24.439999999999998        -0.15104659213973784     2.009864688591101        1.635456473943357        2.430199662179569        3.552484249460697
24.599999999999998        -0.1514279681458628      2.0517225930951604       1.6258157158898925       2.337000414381763        3.5091898321225403
24.76                     -0.15179443227234002     2.0935804975992056       1.616174957836371        2.243801166583955        3.4683922023653335
24.92                     -0.15214598451916966     2.1354384021032278       1.606534199782903        2.1506019187861503       3.4301804496754906
25.08                     -0.1524826248863516      2.17729630660725         1.5968934417293816       2.0574026709883304       3.39464189887443
25.24                     -0.15280435337388595     2.2191542111113023       1.5872526836759207       1.9642034231905363       3.361861327033413
25.400000000000002        -0.15311116998177257     2.2610121156153546       1.5776119256223957       1.8710041753927111       3.331920136972431
25.560000000000002        -0.1534030747100116      2.302870020119407        1.567971167568917        1.7778049275949397       3.304895500991376
25.72                     -0.15368006755860297     2.3447279246234345       1.5583304095154276       1.6846056797971114       3.2808594913732785
25.880000000000003        -0.15394214852754662     2.3865858291274584       1.548689651461924        1.5914064319993093       3.2598782167660842
26.040000000000003        -0.15426324520276727     1.898379379825819        1.684959034133501        2.2020571163906055       3.360355153894075
26.2                      -0.15445952202524463     1.2476872796938956       -0.29053350468051775     0.9026523528593202       1.5671357743904528
26.36                     -0.15459973672311886     1.252322522688318        -0.2895007171771198      0.8500313705681286       1.5409982793723134
26.520000000000003        -0.15473153206382648     1.2569577656827207       -0.288467929673736       0.7974103882769406       1.516251924480998
26.68                     -0.15485490804736746     1.2615930086771225       -0.28743514217033095     0.7447894059857632       1.4929658870068325
26.84                     -0.15496986467374188     1.2662282516715235       -0.2864023546669543      0.6921684236945609       1.4712095095022029
